zipcode,state,total_population,total_properties,fema_properties_at_risk_2020_total,fema_properties_at_risk_2020_pct,fs_properties_at_risk_2020_total,fs_properties_at_risk_2020_pct,fs_properties_at_risk_2035_total,fs_properties_at_risk_2035_pct,fs_properties_at_risk_2050_total,fs_properties_at_risk_2050_pct,fs_fema_difference_2020_total,fs_fema_difference_2020_pct,gisjoin,year,name_e,white_pop,black_pop,white_pct,black_pct
45680,oh,12977,9485,762,8,4044,42.6,4088,43.1,4133,43.6,3282,430.7,G45680,2014-2018,ZCTA5 45680,12278,324,94.61354704477152,2.496724974955691
34677,fl,22152,8146,3632,44.6,6902,84.7,7131,87.5,7360,90.4,3270,90,G34677,2014-2018,ZCTA5 34677,19370,1036,87.44131455399061,4.676778620440592
33446,fl,24983,11964,19,0.2,3271,27.3,3448,28.8,3624,30.3,3252,17115.8,G33446,2014-2018,ZCTA5 33446,22296,662,89.24468638674298,2.6498018652683824
91401,ca,41412,6993,0,0,3230,46.2,3300,47.2,3370,48.2,3230,Inf,G91401,2014-2018,ZCTA5 91401,25542,2057,61.6777745580991,4.967159277504105
91739,ca,39803,11992,21,0.2,3240,27,3245,27.1,3250,27.1,3219,15328.6,G91739,2014-2018,ZCTA5 91739,21818,4003,54.814963696203804,10.057030877069568
94558,ca,69142,24446,1105,4.5,4319,17.7,4498,18.4,4677,19.1,3214,290.9,G94558,2014-2018,ZCTA5 94558,53835,511,77.8615024153192,0.7390587486621735
33138,fl,29867,7046,2746,39,5955,84.5,6156,87.4,6357,90.2,3209,116.9,G33138,2014-2018,ZCTA5 33138,15471,11462,51.799645093246724,38.376803830314394
95407,ca,42483,10037,214,2.1,3423,34.1,3490,34.8,3556,35.4,3209,1499.5,G95407,2014-2018,ZCTA5 95407,21747,1294,51.1898877197938,3.0459242520537626
37876,tn,32425,27344,694,2.5,3899,14.3,3942,14.4,3986,14.6,3205,461.8,G37876,2014-2018,ZCTA5 37876,31394,278,96.82035466461063,0.8573631457208943
47960,in,14559,15120,1944,12.9,5144,34,5164,34.2,5185,34.3,3200,164.6,G47960,2014-2018,ZCTA5 47960,13318,67,91.47606291640909,0.46019644206332855
34473,fl,19522,27796,33,0.1,3228,11.6,3476,12.5,3724,13.4,3195,9681.8,G34473,2014-2018,ZCTA5 34473,14350,4133,73.50681282655465,21.17098657924393
52001,ia,43502,16384,241,1.5,3424,20.9,3436,21,3447,21,3183,1320.7,G52001,2014-2018,ZCTA5 52001,38769,2796,89.12004045790998,6.427290699278194
79938,tx,80143,80912,867,1.1,4036,5,4059,5,4082,5,3169,365.5,G79938,2014-2018,ZCTA5 79938,66578,4565,83.07400521567698,5.696068277953159
34986,fl,26317,15712,0,0,3169,20.2,3398,21.6,3626,23.1,3169,Inf,G34986,2014-2018,ZCTA5 34986,20173,3670,76.6538739217996,13.945358513508378
45601,oh,56753,29186,1202,4.1,4347,14.9,4464,15.3,4580,15.7,3145,261.6,G45601,2014-2018,ZCTA5 45601,50066,3928,88.21736295878632,6.921220023611086
92545,ca,42248,15589,538,3.5,3682,23.6,3700,23.7,3719,23.9,3144,584.4,G92545,2014-2018,ZCTA5 92545,32735,2694,77.48295777314902,6.376633213406552
14304,ny,29375,13365,935,7,4060,30.4,4285,32.1,4510,33.7,3125,334.2,G14304,2014-2018,ZCTA5 14304,26206,1101,89.21191489361702,3.7480851063829785
90249,ca,26587,6704,0,0,3113,46.4,3140,46.8,3167,47.2,3113,Inf,G90249,2014-2018,ZCTA5 90249,7369,7441,27.716553202693046,27.98736224470606
48612,mi,9147,8598,183,2.1,3290,38.3,3301,38.4,3312,38.5,3107,1697.8,G48612,2014-2018,ZCTA5 48612,8924,2,97.5620421996283,0.021865092380015307
37404,tn,12772,6752,360,5.3,3463,51.3,3484,51.6,3506,51.9,3103,861.9,G37404,2014-2018,ZCTA5 37404,5148,6952,40.30692139054181,54.43156905731287
21502,md,42583,22346,481,2.2,3582,16,3640,16.3,3698,16.5,3101,644.7,G21502,2014-2018,ZCTA5 21502,36219,4748,85.05506892421859,11.149989432402602
92308,ca,41807,18577,26,0.1,3120,16.8,3154,17,3189,17.2,3094,11900,G92308,2014-2018,ZCTA5 92308,34325,3232,82.10347549453441,7.730762790920181
32931,fl,14118,4050,421,10.4,3504,86.5,3618,89.3,3733,92.2,3083,732.3,G32931,2014-2018,ZCTA5 32931,13503,146,95.64385890352742,1.034140813146338
14210,ny,14723,9065,283,3.1,3361,37.1,3412,37.6,3464,38.2,3078,1087.6,G14210,2014-2018,ZCTA5 14210,12006,1244,81.54588059498744,8.449364939210758
93453,ca,2953,10605,922,8.7,3999,37.7,4007,37.8,4015,37.9,3077,333.7,G93453,2014-2018,ZCTA5 93453,2826,107,95.69928885878767,3.623433796139519
88007,nm,23350,11207,492,4.4,3561,31.8,3552,31.7,3542,31.6,3069,623.8,G88007,2014-2018,ZCTA5 88007,21345,288,91.41327623126338,1.2334047109207709
14215,ny,39962,13717,0,0,3065,22.3,3102,22.6,3138,22.9,3065,Inf,G14215,2014-2018,ZCTA5 14215,5784,31019,14.473750062559432,77.62124017816926
15203,pa,9777,6814,44,0.6,3101,45.5,3158,46.3,3214,47.2,3057,6947.7,G15203,2014-2018,ZCTA5 15203,8715,542,89.1377723227984,5.543622788176332
93704,ca,29294,8892,6,0.1,3054,34.3,3106,34.9,3159,35.5,3048,50800,G93704,2014-2018,ZCTA5 93704,21226,1842,72.45852392981497,6.287977060148836
14225,ny,33328,13994,146,1,3171,22.7,3202,22.9,3233,23.1,3025,2071.9,G14225,2014-2018,ZCTA5 14225,26733,4589,80.21183389342295,13.7692030724916
99301,wa,78767,25943,152,0.6,3177,12.2,3354,12.9,3532,13.6,3025,1990.1,G99301,2014-2018,ZCTA5 99301,55083,1898,69.93157032767529,2.4096385542168677
77611,tx,8633,4321,1141,26.4,4156,96.2,4156,96.2,4157,96.2,3015,264.2,G77611,2014-2018,ZCTA5 77611,8370,91,96.95355033012858,1.0540947526931541
93036,ca,47442,8275,53,0.6,3060,37,3071,37.1,3082,37.2,3007,5673.6,G93036,2014-2018,ZCTA5 93036,35666,1018,75.17811222123856,2.1457780026137176
98632,wa,51045,20630,375,1.8,3376,16.4,3610,17.5,3843,18.6,3001,800.3,G98632,2014-2018,ZCTA5 98632,44811,564,87.78724654716427,1.1049074346165149
60608,il,79205,17282,42,0.2,3042,17.6,3046,17.6,3049,17.6,3000,7142.9,G60608,2014-2018,ZCTA5 60608,35332,13982,44.60829493087557,17.652925951644466
13760,ny,43350,18391,543,3,3535,19.2,3586,19.5,3638,19.8,2992,551,G13760,2014-2018,ZCTA5 13760,39350,1910,90.77277970011534,4.405997693194925
32907,fl,44097,23286,428,1.8,3412,14.7,3698,15.9,3984,17.1,2984,697.2,G32907,2014-2018,ZCTA5 32907,32052,8474,72.6852166814069,19.216726761457696
14843,ny,12911,6438,101,1.6,3074,47.7,3104,48.2,3135,48.7,2973,2943.6,G14843,2014-2018,ZCTA5 14843,12282,101,95.1281852683758,0.782278677097049
60617,il,82534,31834,264,0.8,3225,10.1,3412,10.7,3600,11.3,2961,1121.6,G60617,2014-2018,ZCTA5 60617,31398,46055,38.042503695446726,55.801245547289604
70560,la,40709,18878,5802,30.7,8763,46.4,12198,64.6,15634,82.8,2961,51,G70560,2014-2018,ZCTA5 70560,23005,14352,56.51084526763124,35.25510329411187
37406,tn,13937,7635,202,2.6,3158,41.4,3176,41.6,3195,41.8,2956,1463.4,G37406,2014-2018,ZCTA5 37406,2771,10671,19.882327617134248,76.56597546100309
60647,il,87509,14406,2,0,2948,20.5,2958,20.5,2968,20.6,2946,147300,G60647,2014-2018,ZCTA5 60647,67153,5729,76.73839262247311,6.54675519089465
45701,oh,35704,15798,1892,12,4838,30.6,4879,30.9,4920,31.1,2946,155.7,G45701,2014-2018,ZCTA5 45701,31079,1433,87.04626932556576,4.0135559041003805
33976,fl,18554,15252,0,0,2933,19.2,3038,19.9,3142,20.6,2933,Inf,G33976,2014-2018,ZCTA5 33976,12292,4459,66.24986525816536,24.032553627250188
19134,pa,61509,26614,42,0.2,2967,11.1,3154,11.9,3341,12.6,2925,6964.3,G19134,2014-2018,ZCTA5 19134,34399,11200,55.92514916516282,18.208717423466485
37763,tn,15350,10245,70,0.7,2990,29.2,3002,29.3,3015,29.4,2920,4171.4,G37763,2014-2018,ZCTA5 37763,14566,448,94.89250814332247,2.9185667752442996
35901,al,20049,14760,869,5.9,3788,25.7,3808,25.8,3829,25.9,2919,335.9,G35901,2014-2018,ZCTA5 35901,13002,5757,64.8511147688164,28.714649109681282
54601,wi,50761,17324,522,3,3440,19.9,3466,20,3492,20.2,2918,559,G54601,2014-2018,ZCTA5 54601,46910,1120,92.41346703177636,2.206418313272
33458,fl,56642,20212,921,4.6,3838,19,4340,21.5,4842,24,2917,316.7,G33458,2014-2018,ZCTA5 33458,50188,1880,88.6056283323329,3.319091839977402
92503,ca,94512,23076,36,0.2,2941,12.7,2973,12.9,3005,13,2905,8069.4,G92503,2014-2018,ZCTA5 92503,57102,3715,60.417724733367194,3.930717792449636
77539,tx,44041,19821,12295,62,15198,76.7,16156,81.5,17113,86.3,2903,23.6,G77539,2014-2018,ZCTA5 77539,34455,4521,78.23391839422356,10.265434481505869
68601,ne,28517,14297,1308,9.1,4203,29.4,4261,29.8,4319,30.2,2895,221.3,G68601,2014-2018,ZCTA5 68601,27101,135,95.03454080022443,0.4734018304870779
17701,pa,43427,16314,581,3.6,3469,21.3,3521,21.6,3573,21.9,2888,497.1,G17701,2014-2018,ZCTA5 17701,36924,4383,85.0254449996546,10.092799410504986
29526,sc,46369,23335,1011,4.3,3889,16.7,4024,17.2,4160,17.8,2878,284.7,G29526,2014-2018,ZCTA5 29526,36602,7731,78.93635834285837,16.67277707088788
95687,ca,68069,19503,1456,7.5,4333,22.2,4438,22.8,4542,23.3,2877,197.6,G95687,2014-2018,ZCTA5 95687,43045,7966,63.23730332456772,11.702830950946833
33947,fl,8901,13430,10224,76.1,13090,97.5,13102,97.6,13114,97.6,2866,28,G33947,2014-2018,ZCTA5 33947,8715,38,97.91034715200539,0.42691832378384453
97526,or,35493,15505,918,5.9,3784,24.4,3868,24.9,3953,25.5,2866,312.2,G97526,2014-2018,ZCTA5 97526,32204,273,90.73338404755867,0.7691657509931535
29579,sc,40272,16597,501,3,3358,20.2,3703,22.3,4048,24.4,2857,570.3,G29579,2014-2018,ZCTA5 29579,34259,3638,85.06903059197457,9.033571712355979
29588,sc,45385,17028,712,4.2,3560,20.9,3928,23.1,4295,25.2,2848,400,G29588,2014-2018,ZCTA5 29588,37754,3659,83.18607469428225,8.062135066651978
70663,la,27226,21319,3531,16.6,6372,29.9,6959,32.6,7546,35.4,2841,80.5,G70663,2014-2018,ZCTA5 70663,24562,1604,90.2152354367149,5.891427312128113
33165,fl,56133,14146,861,6.1,3701,26.2,3904,27.6,4106,29,2840,329.8,G33165,2014-2018,ZCTA5 33165,53656,1071,95.58726595763633,1.9079685746352413
98382,wa,28326,19407,586,3,3425,17.6,3630,18.7,3836,19.8,2839,484.5,G98382,2014-2018,ZCTA5 98382,26380,104,93.12998658476312,0.36715385158511615
70544,la,10942,7638,1818,23.8,4651,60.9,5518,72.2,6384,83.6,2833,155.8,G70544,2014-2018,ZCTA5 70544,4128,6068,37.72619265216596,55.45604094315482
86004,az,35798,15399,213,1.4,3045,19.8,3097,20.1,3149,20.4,2832,1329.6,G86004,2014-2018,ZCTA5 86004,28354,381,79.20554220906196,1.0643052684507515
96007,ca,23106,10475,549,5.2,3376,32.2,3456,33,3535,33.7,2827,514.9,G96007,2014-2018,ZCTA5 96007,19913,264,86.1810785077469,1.1425603739288497
33907,fl,24198,4960,938,18.9,3763,75.9,4160,83.9,4556,91.9,2825,301.2,G33907,2014-2018,ZCTA5 33907,19996,3008,82.63492850648814,12.430779403256468
98284,wa,26961,13619,1618,11.9,4436,32.6,4531,33.3,4626,34,2818,174.2,G98284,2014-2018,ZCTA5 98284,23630,295,87.64511702088201,1.0941730647972998
33980,fl,13336,8583,2084,24.3,4895,57,5802,67.6,6708,78.2,2811,134.9,G33980,2014-2018,ZCTA5 33980,11663,1064,87.45500899820036,7.978404319136173
19145,pa,46623,18292,11,0.1,2819,15.4,2946,16.1,3073,16.8,2808,25527.3,G19145,2014-2018,ZCTA5 19145,24090,14501,51.66977671964481,31.102674645561205
91711,ca,36854,11219,0,0,2800,25,2802,25,2805,25,2800,Inf,G91711,2014-2018,ZCTA5 91711,23980,1874,65.06756390079774,5.084929722689532
32909,fl,30798,26622,791,3,3586,13.5,3876,14.6,4167,15.7,2795,353.4,G32909,2014-2018,ZCTA5 32909,22196,6339,72.0696149100591,20.582505357490746
91331,ca,105799,14557,2,0,2788,19.2,2826,19.4,2863,19.7,2786,139300,G91331,2014-2018,ZCTA5 91331,59752,3297,56.47690431856634,3.1162865433510714
95928,ca,37558,13212,2024,15.3,4809,36.4,4955,37.5,5101,38.6,2785,137.6,G95928,2014-2018,ZCTA5 95928,30726,745,81.80946802279142,1.9835987006762874
33317,fl,38360,11267,1086,9.6,3869,34.3,4078,36.2,4286,38,2783,256.3,G33317,2014-2018,ZCTA5 33317,23566,10452,61.43378519290928,27.247132429614183
33460,fl,32688,9691,675,7,3453,35.6,3637,37.5,3821,39.4,2778,411.6,G33460,2014-2018,ZCTA5 33460,23999,5694,73.41837983357807,17.419236417033773
25312,wv,14771,10866,1744,16.1,4520,41.6,4527,41.7,4534,41.7,2776,159.2,G25312,2014-2018,ZCTA5 25312,12727,1787,86.1620743348453,12.098029923498748
97527,or,35822,15635,847,5.4,3622,23.2,3663,23.4,3704,23.7,2775,327.6,G97527,2014-2018,ZCTA5 97527,33263,41,92.85634526268774,0.11445480431020044
37075,tn,65123,24028,463,1.9,3226,13.4,3256,13.6,3285,13.7,2763,596.8,G37075,2014-2018,ZCTA5 37075,56812,5126,87.23799579257712,7.871259002195845
17102,pa,7493,5219,456,8.7,3212,61.5,3246,62.2,3280,62.8,2756,604.4,G17102,2014-2018,ZCTA5 17102,4092,2766,54.61097023888963,36.91445348992393
84414,ut,29750,11767,109,0.9,2860,24.3,2997,25.5,3134,26.6,2751,2523.9,G84414,2014-2018,ZCTA5 84414,28277,138,95.04873949579832,0.4638655462184874
25304,wv,8144,4606,470,10.2,3213,69.8,3220,69.9,3227,70.1,2743,583.6,G25304,2014-2018,ZCTA5 25304,6802,919,83.52161100196464,11.284381139489195
28645,nc,46604,30845,1104,3.6,3845,12.5,3896,12.6,3948,12.8,2741,248.3,G28645,2014-2018,ZCTA5 28645,40302,3368,86.47755557462878,7.226847480902927
93536,ca,72383,41892,2262,5.4,5003,11.9,5100,12.2,5197,12.4,2741,121.2,G93536,2014-2018,ZCTA5 93536,46997,11777,64.9282290040479,16.27039498224721
59901,mt,54647,27406,1483,5.4,4214,15.4,4440,16.2,4666,17,2731,184.2,G59901,2014-2018,ZCTA5 59901,51426,234,94.10580635716508,0.42820282906655444
95926,ca,39012,9632,17,0.2,2738,28.4,2764,28.7,2790,29,2721,16005.9,G95926,2014-2018,ZCTA5 95926,31961,823,81.92607402850405,2.109607300317851
25311,wv,10614,7090,382,5.4,3093,43.6,3102,43.8,3110,43.9,2711,709.7,G25311,2014-2018,ZCTA5 25311,8164,1846,76.91727906538534,17.392123610325985
32034,fl,34928,21467,3361,15.7,6065,28.3,7428,34.6,8791,41,2704,80.5,G32034,2014-2018,ZCTA5 32034,31112,2451,89.07466788822721,7.017292716445259
92562,ca,64116,23500,229,1,2929,12.5,2935,12.5,2941,12.5,2700,1179,G92562,2014-2018,ZCTA5 92562,45839,2875,71.49385488801548,4.484060140994448
65020,mo,16373,13476,861,6.4,3555,26.4,3559,26.4,3563,26.4,2694,312.9,G65020,2014-2018,ZCTA5 65020,15798,167,96.48812068649606,1.019971904965492
48217,mi,6887,5740,87,1.5,2774,48.3,2792,48.6,2809,48.9,2687,3088.5,G48217,2014-2018,ZCTA5 48217,850,5451,12.34209379991288,79.14912153332365
91016,ca,41671,11145,0,0,2678,24,2696,24.2,2714,24.4,2678,Inf,G91016,2014-2018,ZCTA5 91016,26910,2403,64.5772839624679,5.766600273571549
28779,nc,18141,12987,504,3.9,3177,24.5,3208,24.7,3239,24.9,2673,530.4,G28779,2014-2018,ZCTA5 28779,16837,213,92.81186263160797,1.1741359351744667
70117,la,27038,17874,3274,18.3,5943,33.2,11860,66.4,17777,99.5,2669,81.5,G70117,2014-2018,ZCTA5 70117,7063,18837,26.122494267327465,69.66861454249575
97404,or,34390,12637,1387,11,4041,32,4404,34.9,4767,37.7,2654,191.3,G97404,2014-2018,ZCTA5 97404,30345,235,88.23785984297761,0.6833381797034022
97401,or,44750,11349,1031,9.1,3677,32.4,3904,34.4,4132,36.4,2646,256.6,G97401,2014-2018,ZCTA5 97401,35818,833,80.04022346368716,1.8614525139664804
34987,fl,8660,10291,1,0,2645,25.7,2996,29.1,3348,32.5,2644,264400,G34987,2014-2018,ZCTA5 34987,7439,1066,85.90069284064666,12.309468822170901
93619,ca,37463,19797,523,2.6,3163,16,3250,16.4,3338,16.9,2640,504.8,G93619,2014-2018,ZCTA5 93619,28657,515,76.49414088567387,1.3746896938312467
25302,wv,14209,8206,702,8.6,3337,40.7,3344,40.8,3352,40.8,2635,375.4,G25302,2014-2018,ZCTA5 25302,11509,1924,80.99795904004505,13.540713632204941
29575,sc,18727,16759,4561,27.2,7191,42.9,7955,47.5,8719,52,2630,57.7,G29575,2014-2018,ZCTA5 29575,16458,627,87.8838041330699,3.3481070112671545
35976,al,17252,13343,242,1.8,2872,21.5,2896,21.7,2921,21.9,2630,1086.8,G35976,2014-2018,ZCTA5 35976,15528,1012,90.00695571527939,5.865986552283793
08721,nj,20873,35978,8365,23.3,10991,30.5,12664,35.2,14337,39.8,2626,31.4,G08721,2014-2018,ZCTA5 08721,18994,341,90.99793992238777,1.6336894552771524
97702,or,47672,22380,9,0,2634,11.8,2666,11.9,2698,12.1,2625,29166.7,G97702,2014-2018,ZCTA5 97702,44940,219,94.26917267997986,0.45938915925490853
98626,wa,24070,13535,463,3.4,3088,22.8,3230,23.9,3373,24.9,2625,567,G98626,2014-2018,ZCTA5 98626,21192,214,88.04320731200664,0.8890735355213959
43512,oh,27951,18743,1196,6.4,3817,20.4,3816,20.4,3815,20.4,2621,219.1,G43512,2014-2018,ZCTA5 43512,24896,649,89.0701584916461,2.3219205037386854
33705,fl,27596,9558,3076,32.2,5696,59.6,5890,61.6,6085,63.7,2620,85.2,G33705,2014-2018,ZCTA5 33705,11189,14857,40.54573126540078,53.837512682997534
34951,fl,15978,8016,96,1.2,2716,33.9,2780,34.7,2845,35.5,2620,2729.2,G34951,2014-2018,ZCTA5 34951,13621,1457,85.24846664163225,9.118788333959193
33955,fl,11406,16982,3335,19.6,5951,35,6680,39.3,7410,43.6,2616,78.4,G33955,2014-2018,ZCTA5 33955,9890,942,86.70874978081712,8.25881115202525
31411,ga,8875,4853,2094,43.1,4704,96.9,4754,98,4805,99,2610,124.6,G31411,2014-2018,ZCTA5 31411,8424,187,94.91830985915493,2.1070422535211266
93703,ca,33000,8132,47,0.6,2651,32.6,2983,36.7,3315,40.8,2604,5540.4,G93703,2014-2018,ZCTA5 93703,19430,1850,58.878787878787875,5.606060606060606
77583,tx,36903,21662,3935,18.2,6538,30.2,6662,30.8,6785,31.3,2603,66.1,G77583,2014-2018,ZCTA5 77583,21185,9519,57.4072568625857,25.794650841395008
94534,ca,38444,14092,693,4.9,3294,23.4,3376,24,3458,24.5,2601,375.3,G94534,2014-2018,ZCTA5 94534,21038,3395,54.72375403183852,8.83102694828842
28607,nc,35523,18137,697,3.8,3283,18.1,3315,18.3,3347,18.5,2586,371,G28607,2014-2018,ZCTA5 28607,33009,729,92.92289502575795,2.0521915378768685
37405,tn,16163,8012,276,3.4,2856,35.6,2862,35.7,2867,35.8,2580,934.8,G37405,2014-2018,ZCTA5 37405,14422,924,89.22848481098806,5.716760502381984
97641,or,1286,6942,0,0,2568,37,2614,37.7,2661,38.3,2568,Inf,G97641,2014-2018,ZCTA5 97641,1242,0,96.57853810264386,0
77029,tx,18090,7752,259,3.3,2826,36.5,2937,37.9,3048,39.3,2567,991.1,G77029,2014-2018,ZCTA5 77029,13280,3574,73.41072415699281,19.756771697070203
33304,fl,18771,7065,3590,50.8,6155,87.1,6366,90.1,6578,93.1,2565,71.4,G33304,2014-2018,ZCTA5 33304,14590,3115,77.72627989984551,16.59474721645091
78578,tx,11677,6404,2957,46.2,5497,85.8,5700,89,5904,92.2,2540,85.9,G78578,2014-2018,ZCTA5 78578,11159,13,95.56392909137621,0.11132996488824184
28753,nc,9937,9890,309,3.1,2844,28.8,2867,29,2890,29.2,2535,820.4,G28753,2014-2018,ZCTA5 28753,9654,63,97.15205796518063,0.6339941632283386
77707,tx,18609,7931,203,2.6,2736,34.5,2764,34.9,2792,35.2,2533,1247.8,G77707,2014-2018,ZCTA5 77707,10335,6797,55.537643075931,36.52533720242893
33064,fl,61397,17730,3875,21.9,6405,36.1,6830,38.5,7254,40.9,2530,65.3,G33064,2014-2018,ZCTA5 33064,37956,18795,61.820610127530664,30.612244897959183
60804,il,83147,18746,6,0,2528,13.5,2564,13.7,2601,13.9,2522,42033.3,G60804,2014-2018,ZCTA5 60804,31128,3104,37.43730982476818,3.73314731740171
55731,mn,5912,20470,212,1,2733,13.4,2754,13.5,2774,13.6,2521,1189.2,G55731,2014-2018,ZCTA5 55731,5788,34,97.90257104194858,0.5751014884979703
31525,ga,29803,11671,841,7.2,3358,28.8,4040,34.6,4723,40.5,2517,299.3,G31525,2014-2018,ZCTA5 31525,19230,8231,64.52370566721471,27.618025031037146
87144,nm,42619,66312,708,1.1,3208,4.8,3226,4.9,3245,4.9,2500,353.1,G87144,2014-2018,ZCTA5 87144,33845,1461,79.41293789155071,3.4280485229592434
33478,fl,13015,6896,54,0.8,2554,37,2690,39,2825,41,2500,4629.6,G33478,2014-2018,ZCTA5 33478,12594,152,96.76527084133691,1.167883211678832
70129,la,10360,5410,1982,36.6,4472,82.7,4534,83.8,4596,85,2490,125.6,G70129,2014-2018,ZCTA5 70129,1164,4928,11.235521235521235,47.567567567567565
34491,fl,24936,21676,294,1.4,2782,12.8,2980,13.7,3179,14.7,2488,846.3,G34491,2014-2018,ZCTA5 34491,22529,765,90.34728905999359,3.067853705486044
60642,il,20201,4764,12,0.3,2499,52.5,2506,52.6,2513,52.7,2487,20725,G60642,2014-2018,ZCTA5 60642,14545,2088,72.00138606999653,10.336121974159695
33426,fl,23155,7774,77,1,2556,32.9,2614,33.6,2671,34.4,2479,3219.5,G33426,2014-2018,ZCTA5 33426,17713,4128,76.49751673504643,17.827683005830274
91343,ca,66590,9960,15,0.2,2494,25,2530,25.4,2567,25.8,2479,16526.7,G91343,2014-2018,ZCTA5 91343,26796,2657,40.24027631776543,3.990088601892176
98837,wa,43078,19791,432,2.2,2909,14.7,2954,14.9,3000,15.2,2477,573.4,G98837,2014-2018,ZCTA5 98837,33914,559,78.72696039741864,1.2976461302753146
97850,or,17180,8073,355,4.4,2827,35,3012,37.3,3197,39.6,2472,696.3,G97850,2014-2018,ZCTA5 97850,15534,151,90.41909196740396,0.8789289871944121
33437,fl,38921,11736,59,0.5,2529,21.5,2800,23.9,3071,26.2,2470,4186.4,G33437,2014-2018,ZCTA5 33437,33164,4364,85.20849926774748,11.212456000616633
91405,ca,55384,6274,20,0.3,2488,39.7,2547,40.6,2606,41.5,2468,12340,G91405,2014-2018,ZCTA5 91405,20555,2368,37.11360681785353,4.2756030622562475
33144,fl,30235,7052,1540,21.8,3984,56.5,4127,58.5,4270,60.6,2444,158.7,G33144,2014-2018,ZCTA5 33144,28521,1044,94.3310732594675,3.4529518769637835
75862,tx,10044,21784,891,4.1,3321,15.2,3354,15.4,3387,15.5,2430,272.7,G75862,2014-2018,ZCTA5 75862,8692,790,86.53922739944245,7.865392273994424
77469,tx,48824,26190,1023,3.9,3448,13.2,3595,13.7,3742,14.3,2425,237,G77469,2014-2018,ZCTA5 77469,30860,9123,63.20661969523185,18.685482549565787
37774,tn,17811,14375,174,1.2,2596,18.1,2612,18.2,2627,18.3,2422,1392,G37774,2014-2018,ZCTA5 37774,16945,323,95.13783616865982,1.8134860479478974
92203,ca,30744,15648,1182,7.6,3601,23,3618,23.1,3634,23.2,2419,204.7,G92203,2014-2018,ZCTA5 92203,21941,551,71.36677075201665,1.7922196200884726
32205,fl,29499,14275,369,2.6,2786,19.5,3192,22.4,3598,25.2,2417,655,G32205,2014-2018,ZCTA5 32205,20111,7361,68.17519237940269,24.95338825044917
60201,il,42296,10317,9,0.1,2424,23.5,2434,23.6,2445,23.7,2415,26833.3,G60201,2014-2018,ZCTA5 60201,29323,5595,69.32806884811802,13.228201248344996
37683,tn,12930,8152,314,3.9,2724,33.4,2750,33.7,2775,34,2410,767.5,G37683,2014-2018,ZCTA5 37683,11982,584,92.66821345707656,4.516627996906419
21811,md,23701,16803,3071,18.3,5480,32.6,5934,35.3,6387,38,2409,78.4,G21811,2014-2018,ZCTA5 21811,20124,2481,84.90780979705498,10.467912746297625
28451,nc,33435,23192,1497,6.5,3898,16.8,4000,17.2,4102,17.7,2401,160.4,G28451,2014-2018,ZCTA5 28451,25483,5104,76.2165395543592,15.265440406759383
92563,ca,68128,22467,31,0.1,2415,10.7,2426,10.8,2438,10.9,2384,7690.3,G92563,2014-2018,ZCTA5 92563,39925,4300,58.602923907938,6.311648661343353
34476,fl,22665,13212,150,1.1,2530,19.1,2669,20.2,2808,21.3,2380,1586.7,G34476,2014-2018,ZCTA5 34476,19229,1716,84.84006176924774,7.57114493712773
60901,il,35509,17775,1070,6,3448,19.4,3464,19.5,3481,19.6,2378,222.2,G60901,2014-2018,ZCTA5 60901,22375,10964,63.01219409163874,30.876679151764343
31558,ga,21307,10329,2098,20.3,4471,43.3,5138,49.7,5805,56.2,2373,113.1,G31558,2014-2018,ZCTA5 31558,16516,2798,77.51443187684798,13.131834608344676
95932,ca,7742,3675,681,18.5,3053,83.1,3077,83.7,3101,84.4,2372,348.3,G95932,2014-2018,ZCTA5 95932,6766,136,87.39343838801344,1.7566520278997675
32207,fl,35917,15004,763,5.1,3130,20.9,3863,25.7,4596,30.6,2367,310.2,G32207,2014-2018,ZCTA5 32207,24011,7058,66.85135172759418,19.650861708940056
76048,tx,24118,21653,1027,4.7,3393,15.7,3423,15.8,3453,15.9,2366,230.4,G76048,2014-2018,ZCTA5 76048,22605,302,93.72667717057799,1.2521767974127207
27927,nc,932,8261,1285,15.6,3651,44.2,4554,55.1,5457,66.1,2366,184.1,G27927,2014-2018,ZCTA5 27927,850,71,91.20171673819742,7.618025751072961
98531,wa,25252,11425,1569,13.7,3932,34.4,4014,35.1,4097,35.9,2363,150.6,G98531,2014-2018,ZCTA5 98531,22529,99,89.21669570727072,0.39204815460161574
33983,fl,14422,11998,1787,14.9,4146,34.6,5014,41.8,5881,49,2359,132,G33983,2014-2018,ZCTA5 33983,12485,1299,86.56913049507696,9.007072528082096
26301,wv,29028,23460,1461,6.2,3819,16.3,3844,16.4,3868,16.5,2358,161.4,G26301,2014-2018,ZCTA5 26301,27359,635,94.25037894446741,2.1875430618712968
28786,nc,20821,14866,1413,9.5,3771,25.4,3820,25.7,3868,26,2358,166.9,G28786,2014-2018,ZCTA5 28786,19768,258,94.94260602276547,1.2391335670717065
60409,il,36955,14180,443,3.1,2794,19.7,2829,20,2864,20.2,2351,530.7,G60409,2014-2018,ZCTA5 60409,8303,27525,22.467866323907455,74.48247869029902
95020,ca,63852,17938,994,5.5,3345,18.6,3432,19.1,3519,19.6,2351,236.5,G95020,2014-2018,ZCTA5 95020,48562,938,76.05399987471027,1.4690221136377875
