year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version,
2016,North Carolina,NC,Alleghany,37005,President,Donald Trump,republican,3814,5315,20191203,
2016,North Carolina,NC,Anson,37007,President,Hillary Clinton,democrat,5859,10545,20191203,
2016,North Carolina,NC,Ashe,37009,President,Donald Trump,republican,9412,13424,20191203,
2016,North Carolina,NC,Avery,37011,President,Donald Trump,republican,6298,8249,20191203,
2016,North Carolina,NC,Beaufort,37013,President,Donald Trump,republican,14543,23938,20191203,
2016,North Carolina,NC,Bertie,37015,President,Hillary Clinton,democrat,5778,9347,20191203,
2016,North Carolina,NC,Bladen,37017,President,Donald Trump,republican,8550,15897,20191203,
2016,North Carolina,NC,Brunswick,37019,President,Donald Trump,republican,42720,68351,20191203,
2016,North Carolina,NC,Buncombe,37021,President,Hillary Clinton,democrat,75452,138947,20191203,
2016,North Carolina,NC,Burke,37023,President,Donald Trump,republican,26238,38920,20191203,
2016,North Carolina,NC,Cabarrus,37025,President,Donald Trump,republican,53819,93289,20191203,
2016,North Carolina,NC,Caldwell,37027,President,Donald Trump,republican,26621,36320,20191203,
2016,North Carolina,NC,Camden,37029,President,Donald Trump,republican,3546,5006,20191203,
2016,North Carolina,NC,Carteret,37031,President,Donald Trump,republican,26569,37781,20191203,
2016,North Carolina,NC,Caswell,37033,President,Donald Trump,republican,6026,11070,20191203,
2016,North Carolina,NC,Catawba,37035,President,Donald Trump,republican,48324,72351,20191203,
2016,North Carolina,NC,Chatham,37037,President,Hillary Clinton,democrat,21065,39849,20191203,
2016,North Carolina,NC,Cherokee,37039,President,Donald Trump,republican,10844,14181,20191203,
2016,North Carolina,NC,Chowan,37041,President,Donald Trump,republican,4014,7228,20191203,
2016,North Carolina,NC,Clay,37043,President,Donald Trump,republican,4437,6010,20191203,
2016,North Carolina,NC,Cleveland,37045,President,Donald Trump,republican,28479,44673,20191203,
2016,North Carolina,NC,Columbus,37047,President,Donald Trump,republican,14272,23732,20191203,
2016,North Carolina,NC,Craven,37049,President,Donald Trump,republican,27731,47001,20191203,
2016,North Carolina,NC,Cumberland,37051,President,Hillary Clinton,democrat,71605,127506,20191203,
2016,North Carolina,NC,Currituck,37053,President,Donald Trump,republican,9163,12669,20191203,
2016,North Carolina,NC,Dare,37055,President,Donald Trump,republican,11460,19609,20191203,
2016,North Carolina,NC,Davidson,37057,President,Donald Trump,republican,54317,74856,20191203,
2016,North Carolina,NC,Davie,37059,President,Donald Trump,republican,15602,21756,20191203,
2016,North Carolina,NC,Duplin,37061,President,Donald Trump,republican,12217,20856,20191203,
2016,North Carolina,NC,Durham,37063,President,Hillary Clinton,democrat,121250,156134,20191203,
2016,North Carolina,NC,Edgecombe,37065,President,Hillary Clinton,democrat,16224,24886,20191203,
2016,North Carolina,NC,Forsyth,37067,President,Hillary Clinton,democrat,94464,178312,20191203,
2016,North Carolina,NC,Franklin,37069,President,Donald Trump,republican,16368,30368,20191203,
2016,North Carolina,NC,Gaston,37071,President,Donald Trump,republican,61798,96431,20191203,
2016,North Carolina,NC,Gates,37073,President,Donald Trump,republican,2874,5392,20191203,
2016,North Carolina,NC,Graham,37075,President,Donald Trump,republican,3283,4168,20191203,
2016,North Carolina,NC,Granville,37077,President,Donald Trump,republican,13591,27353,20191203,
2016,North Carolina,NC,Greene,37079,President,Donald Trump,republican,4374,8095,20191203,
2016,North Carolina,NC,Guilford,37081,President,Hillary Clinton,democrat,149248,257405,20191203,
2016,North Carolina,NC,Halifax,37083,President,Hillary Clinton,democrat,15748,25167,20191203,
2016,North Carolina,NC,Harnett,37085,President,Donald Trump,republican,27614,46065,20191203,
2016,North Carolina,NC,Haywood,37087,President,Donald Trump,republican,18929,30727,20191203,
2016,North Carolina,NC,Henderson,37089,President,Donald Trump,republican,35809,58176,20191203,
2016,North Carolina,NC,Hertford,37091,President,Hillary Clinton,democrat,6910,10186,20191203,
2016,North Carolina,NC,Hoke,37093,President,Hillary Clinton,democrat,9726,18230,20191203,
2016,North Carolina,NC,Hyde,37095,President,Donald Trump,republican,1288,2304,20191203,
2016,North Carolina,NC,Iredell,37097,President,Donald Trump,republican,54754,82567,20191203,
2016,North Carolina,NC,Jackson,37099,President,Donald Trump,republican,9870,18713,20191203,
2016,North Carolina,NC,Johnston,37101,President,Donald Trump,republican,54372,85909,20191203,
2016,North Carolina,NC,Jones,37103,President,Donald Trump,republican,2974,5135,20191203,
2016,North Carolina,NC,Lee,37105,President,Donald Trump,republican,13712,25084,20191203,
2016,North Carolina,NC,Lenoir,37107,President,Donald Trump,republican,13613,26807,20191203,
2016,North Carolina,NC,Lincoln,37109,President,Donald Trump,republican,28806,40023,20191203,
2016,North Carolina,NC,Macon,37113,President,Donald Trump,republican,12127,17734,20191203,
2016,North Carolina,NC,Madison,37115,President,Donald Trump,republican,6783,11269,20191203,
2016,North Carolina,NC,Martin,37117,President,Donald Trump,republican,5897,11964,20191203,
2016,North Carolina,NC,McDowell,37111,President,Donald Trump,republican,14568,19875,20191203,
2016,North Carolina,NC,Mecklenburg,37119,President,Hillary Clinton,democrat,294562,472857,20191203,
2016,North Carolina,NC,Mitchell,37121,President,Donald Trump,republican,6282,8096,20191203,
2016,North Carolina,NC,Montgomery,37123,President,Donald Trump,republican,7130,11540,20191203,
2016,North Carolina,NC,Moore,37125,President,Donald Trump,republican,30490,48692,20191203,
2016,North Carolina,NC,Nash,37127,President,Donald Trump,republican,23319,47665,20191203,
2016,North Carolina,NC,New Hanover,37129,President,Donald Trump,republican,55344,111905,20191203,
2016,North Carolina,NC,Northampton,37131,President,Hillary Clinton,democrat,6144,9848,20191203,
2016,North Carolina,NC,Onslow,37133,President,Donald Trump,republican,37122,57135,20191203,
2016,North Carolina,NC,Orange,37135,President,Hillary Clinton,democrat,59923,82340,20191203,
2016,North Carolina,NC,Pamlico,37137,President,Donald Trump,republican,4258,6870,20191203,
2016,North Carolina,NC,Pasquotank,37139,President,Hillary Clinton,democrat,8615,17391,20191203,
2016,North Carolina,NC,Pender,37141,President,Donald Trump,republican,17639,27885,20191203,
2016,North Carolina,NC,Perquimans,37143,President,Donald Trump,republican,4177,6708,20191203,
2016,North Carolina,NC,Person,37145,President,Donald Trump,republican,11185,19615,20191203,
2016,North Carolina,NC,Pitt,37147,President,Hillary Clinton,democrat,41824,80527,20191203,
2016,North Carolina,NC,Polk,37149,President,Donald Trump,republican,6768,10934,20191203,
2016,North Carolina,NC,Randolph,37151,President,Donald Trump,republican,49430,64575,20191203,
2016,North Carolina,NC,Richmond,37153,President,Donald Trump,republican,10383,19328,20191203,
2016,North Carolina,NC,Robeson,37155,President,Donald Trump,republican,20762,40858,20191203,
2016,North Carolina,NC,Rockingham,37157,President,Donald Trump,republican,26830,42278,20191203,
2016,North Carolina,NC,Rowan,37159,President,Donald Trump,republican,42810,64369,20191203,
2016,North Carolina,NC,Rutherford,37161,President,Donald Trump,republican,21871,30307,20191203,
2016,North Carolina,NC,Sampson,37163,President,Donald Trump,republican,14838,25928,20191203,
2016,North Carolina,NC,Scotland,37165,President,Hillary Clinton,democrat,7319,13928,20191203,
2016,North Carolina,NC,Stanly,37167,President,Donald Trump,republican,21964,29917,20191203,
2016,North Carolina,NC,Stokes,37169,President,Donald Trump,republican,17116,22550,20191203,
2016,North Carolina,NC,Surry,37171,President,Donald Trump,republican,23671,32196,20191203,
2016,North Carolina,NC,Swain,37173,President,Donald Trump,republican,3565,6124,20191203,
2016,North Carolina,NC,Transylvania,37175,President,Donald Trump,republican,10520,17869,20191203,
2016,North Carolina,NC,Tyrrell,37177,President,Donald Trump,republican,975,1739,20191203,
2016,North Carolina,NC,Union,37179,President,Donald Trump,republican,66707,105710,20191203,
2016,North Carolina,NC,Vance,37181,President,Hillary Clinton,democrat,12229,19977,20191203,
2016,North Carolina,NC,Wake,37183,President,Hillary Clinton,democrat,302736,527624,20191203,
2016,North Carolina,NC,Warren,37185,President,Hillary Clinton,democrat,6413,9842,20191203,
2016,North Carolina,NC,Washington,37187,President,Hillary Clinton,democrat,3510,6165,20191203,
2016,North Carolina,NC,Watauga,37189,President,Hillary Clinton,democrat,14138,29985,20191203,
2016,North Carolina,NC,Wayne,37191,President,Donald Trump,republican,27540,50689,20191203,
2016,North Carolina,NC,Wilkes,37193,President,Donald Trump,republican,23752,31296,20191203,
2016,North Carolina,NC,Wilson,37195,President,Hillary Clinton,democrat,19663,38135,20191203,
2016,North Carolina,NC,Yadkin,37197,President,Donald Trump,republican,13880,17624,20191203,
2016,North Carolina,NC,Yancey,37199,President,Donald Trump,republican,6385,9960,20191203,
2016,North Dakota,ND,Adams,38001,President,Donald Trump,republican,909,1218,20191203,
2016,North Dakota,ND,Barnes,38003,President,Donald Trump,republican,3160,5344,20191203,
2016,North Dakota,ND,Benson,38005,President,Donald Trump,republican,929,2011,20191203,
2016,North Dakota,ND,Billings,38007,President,Donald Trump,republican,495,605,20191203,
2016,North Dakota,ND,Bottineau,38009,President,Donald Trump,republican,2494,3494,20191203,
2016,North Dakota,ND,Bowman,38011,President,Donald Trump,republican,1446,1787,20191203,
2016,North Dakota,ND,Burke,38013,President,Donald Trump,republican,895,1052,20191203,
2016,North Dakota,ND,Burleigh,38015,President,Donald Trump,republican,32532,47979,20191203,
2016,North Dakota,ND,Cass,38017,President,Donald Trump,republican,39816,80821,20191203,
2016,North Dakota,ND,Cavalier,38019,President,Donald Trump,republican,1357,2006,20191203,
2016,North Dakota,ND,Dickey,38021,President,Donald Trump,republican,1667,2407,20191203,
2016,North Dakota,ND,Divide,38023,President,Donald Trump,republican,867,1219,20191203,
2016,North Dakota,ND,Dunn,38025,President,Donald Trump,republican,1771,2243,20191203,
2016,North Dakota,ND,Eddy,38027,President,Donald Trump,republican,791,1231,20191203,
2016,North Dakota,ND,Emmons,38029,President,Donald Trump,republican,1677,1981,20191203,
2016,North Dakota,ND,Foster,38031,President,Donald Trump,republican,1241,1719,20191203,
2016,North Dakota,ND,Golden Valley,38033,President,Donald Trump,republican,796,957,20191203,
2016,North Dakota,ND,Grand Forks,38035,President,Donald Trump,republican,16340,30365,20191203,
2016,North Dakota,ND,Grant,38037,President,Donald Trump,republican,1108,1381,20191203,
2016,North Dakota,ND,Griggs,38039,President,Donald Trump,republican,847,1265,20191203,
2016,North Dakota,ND,Hettinger,38041,President,Donald Trump,republican,1050,1296,20191203,
2016,North Dakota,ND,Kidder,38043,President,Donald Trump,republican,1111,1376,20191203,
2016,North Dakota,ND,LaMoure,38045,President,Donald Trump,republican,1481,2151,20191203,
2016,North Dakota,ND,Logan,38047,President,Donald Trump,republican,888,1067,20191203,
2016,North Dakota,ND,McHenry,38049,President,Donald Trump,republican,2050,2820,20191203,
2016,North Dakota,ND,McIntosh,38051,President,Donald Trump,republican,1100,1446,20191203,
2016,North Dakota,ND,McKenzie,38053,President,Donald Trump,republican,3670,4672,20191203,
2016,North Dakota,ND,McLean,38055,President,Donald Trump,republican,3860,5315,20191203,
2016,North Dakota,ND,Mercer,38057,President,Donald Trump,republican,3759,4682,20191203,
2016,North Dakota,ND,Morton,38059,President,Donald Trump,republican,11336,15832,20191203,
2016,North Dakota,ND,Mountrail,38061,President,Donald Trump,republican,2582,4106,20191203,
2016,North Dakota,ND,Nelson,38063,President,Donald Trump,republican,1025,1717,20191203,
2016,North Dakota,ND,Oliver,38065,President,Donald Trump,republican,830,1017,20191203,
2016,North Dakota,ND,Pembina,38067,President,Donald Trump,republican,2208,3153,20191203,
2016,North Dakota,ND,Pierce,38069,President,Donald Trump,republican,1437,2071,20191203,
2016,North Dakota,ND,Ramsey,38071,President,Donald Trump,republican,3217,5305,20191203,
2016,North Dakota,ND,Ransom,38073,President,Donald Trump,republican,1210,2359,20191203,
2016,North Dakota,ND,Renville,38075,President,Donald Trump,republican,993,1293,20191203,
2016,North Dakota,ND,Richland,38077,President,Donald Trump,republican,4767,7592,20191203,
2016,North Dakota,ND,Rolette,38079,President,Hillary Clinton,democrat,2099,3755,20191203,
2016,North Dakota,ND,Sargent,38081,President,Donald Trump,republican,1088,1997,20191203,
2016,North Dakota,ND,Sheridan,38083,President,Donald Trump,republican,650,787,20191203,
2016,North Dakota,ND,Sioux,38085,President,Hillary Clinton,democrat,758,1232,20191203,
2016,North Dakota,ND,Slope,38087,President,Donald Trump,republican,362,430,20191203,
2016,North Dakota,ND,Stark,38089,President,Donald Trump,republican,9755,12322,20191203,
2016,North Dakota,ND,Steele,38091,President,Donald Trump,republican,538,999,20191203,
2016,North Dakota,ND,Stutsman,38093,President,Donald Trump,republican,6718,10155,20191203,
2016,North Dakota,ND,Towner,38095,President,Donald Trump,republican,733,1157,20191203,
2016,North Dakota,ND,Traill,38097,President,Donald Trump,republican,2265,3933,20191203,
2016,North Dakota,ND,Walsh,38099,President,Donald Trump,republican,2995,4636,20191203,
2016,North Dakota,ND,Ward,38101,President,Donald Trump,republican,18636,27412,20191203,
2016,North Dakota,ND,Wells,38103,President,Donald Trump,republican,1796,2383,20191203,
2016,North Dakota,ND,Williams,38105,President,Donald Trump,republican,10069,12807,20191203,
2016,Ohio,OH,Adams,39001,President,Donald Trump,republican,8659,11359,20191203,
2016,Ohio,OH,Allen,39003,President,Donald Trump,republican,30487,45894,20191203,
2016,Ohio,OH,Ashland,39005,President,Donald Trump,republican,17493,24590,20191203,
2016,Ohio,OH,Ashtabula,39007,President,Donald Trump,republican,23318,40867,20191203,
2016,Ohio,OH,Athens,39009,President,Hillary Clinton,democrat,16370,29443,20191203,
2016,Ohio,OH,Auglaize,39011,President,Donald Trump,republican,18658,23627,20191203,
2016,Ohio,OH,Belmont,39013,President,Donald Trump,republican,21108,31122,20191203,
2016,Ohio,OH,Brown,39015,President,Donald Trump,republican,14573,19607,20191203,
2016,Ohio,OH,Butler,39017,President,Donald Trump,republican,106976,173839,20191203,
2016,Ohio,OH,Carroll,39019,President,Donald Trump,republican,9254,13074,20191203,
2016,Ohio,OH,Champaign,39021,President,Donald Trump,republican,12631,18104,20191203,
2016,Ohio,OH,Clark,39023,President,Donald Trump,republican,35205,61429,20191203,
2016,Ohio,OH,Clermont,39025,President,Donald Trump,republican,67518,99121,20191203,
2016,Ohio,OH,Clinton,39027,President,Donald Trump,republican,13838,18675,20191203,
2016,Ohio,OH,Columbiana,39029,President,Donald Trump,republican,31676,46201,20191203,
2016,Ohio,OH,Coshocton,39031,President,Donald Trump,republican,10785,15552,20191203,
2016,Ohio,OH,Crawford,39033,President,Donald Trump,republican,13611,19237,20191203,
2016,Ohio,OH,Cuyahoga,39035,President,Hillary Clinton,democrat,398271,603822,20191203,
2016,Ohio,OH,Darke,39037,President,Donald Trump,republican,20012,25484,20191203,
2016,Ohio,OH,Defiance,39039,President,Donald Trump,republican,11688,18192,20191203,
2016,Ohio,OH,Delaware,39041,President,Donald Trump,republican,57568,103860,20191203,
2016,Ohio,OH,Erie,39043,President,Donald Trump,republican,19648,37578,20191203,
2016,Ohio,OH,Fairfield,39045,President,Donald Trump,republican,44314,72913,20191203,
2016,Ohio,OH,Fayette,39047,President,Donald Trump,republican,7995,11162,20191203,
2016,Ohio,OH,Franklin,39049,President,Hillary Clinton,democrat,351198,581140,20191203,
2016,Ohio,OH,Fulton,39051,President,Donald Trump,republican,13709,21225,20191203,
2016,Ohio,OH,Gallia,39053,President,Donald Trump,republican,9822,12931,20191203,
2016,Ohio,OH,Geauga,39055,President,Donald Trump,republican,30227,49941,20191203,
2016,Ohio,OH,Greene,39057,President,Donald Trump,republican,48540,81858,20191203,
2016,Ohio,OH,Guernsey,39059,President,Donald Trump,republican,11445,16557,20191203,
2016,Ohio,OH,Hamilton,39061,President,Hillary Clinton,democrat,215719,409109,20191203,
2016,Ohio,OH,Hancock,39063,President,Donald Trump,republican,24183,36023,20191203,
2016,Ohio,OH,Hardin,39065,President,Donald Trump,republican,8717,12294,20191203,
2016,Ohio,OH,Harrison,39067,President,Donald Trump,republican,5098,7079,20191203,
2016,Ohio,OH,Henry,39069,President,Donald Trump,republican,9301,13932,20191203,
